Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2022-11-05 22:25:07+00:00,1589021016894091265,"There is a plan signed off by #TheresaMay called the migration pact it’s of course a #UN scheme !

In simple terms anyone can come and most likely can stay !

One way of committing genocide and population replacement !

We were never asked and the #Tories signed us up for it ! https://t.co/hjZu6GPiyA https://t.co/Fyt6YyuqJn",drcjjackson,1465285121762803713,en,0.6435834,0.30791593,0.048500657
2022-11-05 22:23:13+00:00,1589020539477450752,"That's odd but maybe I am a victim of #Russian #propaganda here. There was a #UN resolution agains nazism and #Germany declined it. I heard nothing in the news and cannot find why. Does anybody know?

https://t.co/muQfVTTxBV https://t.co/O3FGW3y6re",313373,52429597,en,0.7965582,0.19453056,0.00891125
2022-11-05 22:22:33+00:00,1589020368962215936,"The #UN continues to condemn Israel for defending itself while is silent on Hamas terrorists firing rockets into Jewish neighborhoods on Israeli land killing innocent families. 
#Israel🇮🇱
#DefundTheUN",Pepper_Rides,1567198186972008448,en,0.8963911,0.09886146,0.0047474443
2022-11-05 22:16:18+00:00,1589018797310373888,A little help to #Twitter from #UN Community. 😀 🕊🕊👮‍♂️👮‍♂️🪖🪖🇺🇳🇺🇳🛰🛰 https://t.co/VJhy8S69Hi,madhavanpallan,87624170,en,0.009655129,0.33091685,0.65942806
2022-11-05 22:06:30+00:00,1589016330266615808,"Typical BS from Reuters which appears at the top of a Google search, which is a giveaway bearing in mind the UN says they own the science and what appears highest up in a Google search which are also complicit with the #UN lol . So this is not “so called” https://t.co/8BtvarX2fE",JakeReady3,1512412516936208395,en,0.70201486,0.269312,0.028673148
2022-11-05 22:01:15+00:00,1589015011544170496,"@liberal_party 1) 🇨🇦, wake up.

Both parties are playing the exact same role of oppressor, and they think your stupid and won't notice as long as they take turns playing the role.

Neither party has 🇨🇦 interests in mind, it's all about #WEF #UN agenda for a global gov of unelected officials.",DozzerJoe,1577495969926619137,en,0.85230523,0.13555063,0.012144213
2022-11-05 21:54:03+00:00,1589013198212063232,#UN DSS: SECURITY COORDINATION OFFICER  [Temporary] - Internal Security and Saf | Closing: 2022-11-15 https://t.co/klyGsuYSoW #jobs,UNJobList_DL,233596271,en,0.07781947,0.8708569,0.051323686
2022-11-05 21:54:03+00:00,1589013196072960002,"#UN DSS: SECURITY COORDINATION OFFICER  [Temporary] - Internal Security and Safety, Se | In: NEW YORK https://t.co/9tkBQozzcD #jobs",UNJobList_DS,233407792,en,0.08175422,0.86709964,0.05114622
2022-11-05 21:54:02+00:00,1589013193929662466,"#UN DSS: SECURITY COORDINATION OFFICER  [Temporary] - Internal Security and Safety, Securi | Grade: P-4 https://t.co/EEbGczF1AP #jobs",UNJobList,90736001,en,0.11113163,0.84777856,0.04108987
2022-11-05 21:53:06+00:00,1589012959392837632,"@TiborPNagyJr Why is the UK gov't investigating the president of Eritrea, H.E.Isaias Afework?Under what capacity? Is there a #UN charter which both countries abide, ""States  none interference in each others domestic issue.""Hey, stop dipping your fingers into #Africans business! Civilized!? Uh!",zgeneme,2478981642,en,0.63692254,0.34405777,0.019019645
2022-11-05 21:53:00+00:00,1589012932532514816,"Goitom Tegegn, explained the similarities between the war in Tigray &amp;in Ukraine. ""It is the same playbook as Russia is using in Ukraine:bombarding cities,killing civilians &amp;then denying &amp; disinforming people.""
@UNGeneva @JoeBiden @EU #StopWarOnTigray #UN
https://t.co/IKzQ3uUcYx",Saba94299590,1350590593999650816,en,0.7478815,0.24149345,0.0106251035
2022-11-05 21:47:49+00:00,1589011630142402560,"Since today
🚩Up to 600K ppl have died by war-related violence &amp; famine
🚩Millions have been displaced &amp;
🚩00s of 000s are on the brink of famine.
It is the most deadly war currently taking place.
@POTUS @antonioguterres @eu_eeas #StopWarOnTigray #UN
https://t.co/IKzQ3uUcYx",Saba94299590,1350590593999650816,en,0.9441105,0.052932195,0.0029572342
2022-11-05 21:45:09+00:00,1589010959670169601,"Join us for Camp United Nations for Girls #SanFrancisco 2022 on Nov 20. Delegates study the UN’s work and int'l policy then pass a #UN resolution. Tickets ➡️ 
https://t.co/7Cn7esYcA6 #education #SanJose #Oakland #Sacramento #SanMateo #Stockton #Modesto #Fremont #Fresno",GirlsinPolitics,2837991784,en,0.008774871,0.7914353,0.19978976
2022-11-05 21:44:16+00:00,1589010736101351425,"@antonioguterres @UN Antonio, it may be difficult for you to carefully read all the comments.If I were you I would resign immediately after reading some of them. #UN is no more credible and most corrupt and politicised org'n in the world 
Change is inevitable but the shame remains on you.
#ReformUN",Pure1Ethiopian,1265357102345838592,en,0.9111699,0.08181581,0.0070143333
2022-11-05 21:39:29+00:00,1589009531480117248,"To the point: Watch @Lydia_Canaan’s passionate, short and unmasking #UN’s speech on #Counterterrorism 

https://t.co/nP7WnbT6hy

#LydiaCanaan #artist #SingerSongwriter #HumanRights #refugees #HumanRightsCouncil #RockStar #RockMusic #PopMusic #ليدياكنعان
#ليديا_كنعان https://t.co/S43o1ItVCo",ThomasVitins,2907695977,en,0.10818988,0.804183,0.08762712
2022-11-05 21:26:45+00:00,1589006327988248576,"UN urges Musk to ensure Twitter respects human rights
#Internet #layoffs #Rights #Twitter #UN #US
https://t.co/n7ZSpxWKkh",EagleNews,2164169846,en,0.17817675,0.7546381,0.06718518
2022-11-05 21:21:32+00:00,1589005015959867392,"The protest will give an opportunity for the intl community to hold z warring parties accountable for the peace agreement they signed. #2YrsTigrayGenocide #UN @WorldBank @USAmbUN @IntlCrimCourt @JoeBiden @IMFSpokesperson @UN @UKParliament @PowerUSAID @coe

https://t.co/IvQ3RkbTcM",Saba94299590,1350590593999650816,en,0.26041543,0.6715752,0.068009324
2022-11-05 21:04:23+00:00,1589000698783404032,@ViratYT2 @ISPRFanaccount Yep when #indian invaded #Kashmir and a gun has been put on his head to do it. Thats why #UN got involved and given the right to the #kashmiri ppl which is still valid until a fair and free plebiscite has been done.,Saana4u,2831955053,en,0.35761428,0.5946831,0.047702592
2022-11-05 21:03:31+00:00,1589000480046227456,"@NDevidar 1/5
Thank you for sharing spotlight. I did not imagine how the drama of the #indigenous peoples is repeated in #Europe. Like the #Sudetenland in #CzechRepublic, the #Kurds in #Iran, the #Dakota in #USA, 2000 nations being packaged in only 189 #UN states.",napproach,3025858259,en,0.34148633,0.5211466,0.1373671
2022-11-05 21:03:20+00:00,1589000433930211328,"Dear Mr. Musk:
@volker_turk, #UN human rights commissioner, writes to @elonmusk ""with concern &amp; apprehension about our digital public square &amp; Twitter's role in it""
#HumanRights #FreeSpeech #Twitter 

https://t.co/SBtrNe8Lzs",pass_blue,453639812,en,0.14053881,0.78952056,0.06994067
2022-11-05 21:01:49+00:00,1589000052231413761,@ViratYT2 @ISPRFanaccount #Kashmir is for #Kashmiri to decide and thats what #UN has given them right to plebiscite accpeted by baba Nehru. hope you remember that.,Saana4u,2831955053,en,0.11994178,0.8093465,0.07071172
2022-11-05 20:57:26+00:00,1588998949511176192,"@irishexaminer Absolute nonsense!

The #IPCC is, like the #WHO, #UN, the #EU, #IMF et al, utterly corrupt.",EamonnBlaney,1288399434527789056,en,0.9406137,0.053749926,0.005636482
2022-11-05 20:57:16+00:00,1588998907581075456,You know you are gifted when you start achieving accomplishments you never even predicted. I'm a guest artist for the @UN 's World Food Programme. On my birth month? No ways! #UN #GlobalCitizen #16daysofactivism,onamatterpeer,443505962,en,0.0053092437,0.07756138,0.91712934
2022-11-05 20:53:20+00:00,1588997919302365185,"Look closely which countries did not voted for the resolution against the « glorification of Nazism ». I don’t think the votes no because it was coming from Russia. At least Isreal didn’t made the mistake. 
#UNvote #UN #russia #azovbattalion #NaziUkraine #Nazi https://t.co/4YZ3N1ruKp",Sygdreas,361938113,en,0.5923292,0.37353793,0.034132928
2022-11-05 20:53:19+00:00,1588997912071376896,"This sad to see to how the western countries and allies voted against glorification of Nazism. The EU blame Russia for not voting yes. But still I found reasoning weak.
#nazi #Nazism #Un #racism https://t.co/j5gCf5fGT9",bforbeta,1230103059746971650,en,0.8733181,0.118250884,0.008431103
2022-11-05 20:51:02+00:00,1588997340735619072,"Commitments on #LossAndDamage financing will be crucial for countries vulnerable to #climatechange after #civilsociety pressure finally put the issue on the agenda at #COP27, the #UN #climatesummit in #Egypt. #GlobalSouth https://t.co/WU528GMRtc",abdellatif_adel,529484394,en,0.09864803,0.73656476,0.16478725
2022-11-05 20:43:02+00:00,1588995325284732928,@The_Real_Fly We need to stop sending weapons to #Ukraine now! 🛑 💰 💵 💷 🛑 #NATO #UN #IRAN #Zelensky,osicars,232021676,en,0.71577156,0.26780453,0.016423909
2022-11-05 20:39:20+00:00,1588994395592101888,Did the UN ever vote for #Russia to be in the UN? #RussiaIsATerroristState. It should not be in the UN. #Fascist leaders and nations should not be rewarded with a place in the family of nations. Expel Russia from the #UN https://t.co/DwO6SQItRF,az0zone,2966709412,en,0.9526698,0.044614594,0.0027156288
2022-11-05 20:37:04+00:00,1588993825724600320,Diplomatic invective: #UN takes its #war on #Israel to next level - opinion - The Jerusalem Post https://t.co/VqHXL9XtBl,Devildog060,1495560397910425604,en,0.42865613,0.53903663,0.032307275
2022-11-05 20:32:32+00:00,1588992685083590656,"INTERVIEW: WAR - BLAME THE OTHER GUY

@geraldcelente of @TrendsJournal ( https://t.co/5yJiMICI1B) joins.

https://t.co/uBQ90w5O9q

#War #Peace #Speech #Russia #Ukraine #NATO #US #WorldWar3 #Russian #Sanctions #SupplyChain #Europe #Cold #Winter #Freeze #Starve #GreatReset #BBB #UN https://t.co/dYefVR1ZNk",4LoveOfTheRoad,994351070,en,0.4099642,0.53313524,0.056900546
2022-11-05 20:28:28+00:00,1588991658229891072,"The reason being: Putin's Russia is using an absurd slandering of its neighbour Ukraine to excuse invasion, war crimes &amp; land theft. It is Russia that is recreating the Nazi policy of lebensraum by attempting to enlarge Russian territory by invading Ukraine. #UN #RussianFascism https://t.co/8HI7HJ3Tuw",Wildraar,90160373,en,0.90038764,0.09494832,0.0046639694
2022-11-05 20:19:30+00:00,1588989404370333696,"Musk’s peace plan would require #Ukraine to remain neutral/abandon #NATO ambitions. It would have to relinquish all claims to #Crimea, recognizing it as part of #Russia, &amp; both countries would honor results of a #UN-supervised do-over of #Donbas &amp; #Luhansk referendums https://t.co/8y8Mlx9C2u",ZKobani90,1547483940910497792,en,0.05177487,0.8338271,0.11439808
2022-11-05 20:00:37+00:00,1588984649891696641,"“A child is a beam of sunlight from the Infinite and Eternal, with possibilities of virtue and vice, but as yet unstained.” – Lyman Abbott 
#KASAF #UN #SDGS #humanrights #endhunger #education https://t.co/PrY4Hrc4py",kasaffoundation,1316597334092836864,en,0.05207814,0.62534964,0.32257223
2022-11-05 19:50:26+00:00,1588982087758974976,"3/9This is what Falk called:“the politics of deflection”: Israel cannot defend itself in #UN or among the Int’l Community, so instead: deflect attention &amp; attack those who speak up against #IsraeliApartheid &amp; war crimes. It should be noted that IHRA is not a form of legislation.",Law4Palestine,1262482563899277317,en,0.7954916,0.19539438,0.009114063
2022-11-05 19:48:47+00:00,1588981673643102208,"World food prices broadly steady in October

#WorldFoodDay #ifeanyiisalive #FAO #ifeanyiisalive #Instagram #Ukraina #Russia #Germany #UN #NEW  

https://t.co/Qn9hCD1roN",times_news24,1478001466132647938,en,0.05136016,0.8067164,0.14192341
2022-11-05 19:48:19+00:00,1588981558177849344,"#Qatar Renews Support for Special Committee on #UN Charter and on Strengthening of Role of Organization. #QNA
https://t.co/fAHt4l5OBi https://t.co/iGUleDVLJD",QNAEnglish,298689306,en,0.033535175,0.89327556,0.07318934
2022-11-05 19:45:10+00:00,1588980762166149121,"Toyota among most obstructive companies on #climate policy 2022. 

Toyota ranked last out of the top ten automakers in terms of #decarbonization efforts. 

Is it time for #UN agencies to find a new classic UN field vehicle? 

https://t.co/PdtxYci24I",GeoMmm,27866537,en,0.5755747,0.38194326,0.042482033
2022-11-05 19:37:56+00:00,1588978942849191936,"#UN investigators are accusing the 🇪🇹|n govr of committing serious violations in the #Tigray region which could amount to war crimes and crimes against humanity.
#TigrayUnderAttack
#StopWarOnTigray
@JoeBiden @JosepBorrellF https://t.co/Z71QiCxb5u",LLLov16,1509613816627216396,en,0.8382031,0.15587594,0.0059210286
2022-11-05 19:27:30+00:00,1588976315944038403,"While many see a linkage between Russian invasion of Ukraine,this #UNGA resolution has been adopted,yearly, for many years.While there is an “actualizied”western dilemma,most #UN members support this Russian initiated text.Israel,also,has always voted Yes,supporting https://t.co/uCZxtrtnrL",danielocarmon,35104711,en,0.06570785,0.6459744,0.28831783
2022-11-05 19:24:59+00:00,1588975683115814912,I don't want the #UN or #WEF or @justinTrudeau pretending they can control the weather by taxing us or gutting Western democracies.  How about you? https://t.co/hEoabJZ1LA,MaretJaks,848206628,en,0.81013286,0.18068464,0.009182463
2022-11-05 19:19:41+00:00,1588974350060859393,Crystal clear and to the point. No #Russia in the #UN https://t.co/gKHoPFqyvn,lewiniec,1363872402,en,0.16169478,0.71919,0.11911524
2022-11-05 19:17:38+00:00,1588973834866237443,"#UnitedNations  Secretary-General @antonioguterres
  has condemned “in the strongest terms” the firing at the Pakistan Tehreek-i-Insaf Chairman, Imran Khan. 
#ImranKhan #PTIlongmarchfiring #ISPR #G7 #OIC #Developing8 #GlobalCitizen #un https://t.co/5Ckhf4vCvz",ziaullah699,96510886,en,0.3675219,0.6003663,0.03211175
2022-11-05 19:15:44+00:00,1588973357768134656,"The final 98.99M impoverished rural residents in #China have been lifted out of #Poverty. How was this accomplished? What can we learn from this to rebalance social inequality elsewhere? 
Join our chat on Sunday.
#UN #SDGs #PovertyHurts
https://t.co/a3R3xIl8e1",CGTNRadio,33400255,en,0.11013932,0.70217055,0.18769023
2022-11-05 19:11:40+00:00,1588972332491898880,Met with #UN #MEPP envoy @TWennesland on margins of Sir Bani Yas forum #UAE. We discussed urgent need for stopping Israel measures undermining the 2-state solution &amp; fueling tension. Stressed that status quo in Jerusalem’s Muslim &amp; Christian holy sites must be upheld. https://t.co/ebceXYQAv7 https://t.co/YAAcx5qRh4,AymanHsafadi,274133892,en,0.24707137,0.7033029,0.049625672
2022-11-05 19:09:42+00:00,1588971835886284800,"#Russia | Russia describes as hypocritical the position of the #EU countries in rejecting the resolution promoted by Moscow at the #UN to condemn the glorification of Nazism and racism.
https://t.co/wyWLbBV1Gq https://t.co/a0EzWgbI8L",telesurenglish,296005306,en,0.7527778,0.23747607,0.009746063
2022-11-05 19:07:18+00:00,1588971234511163393,"--continue to violate our constitution with enforced ""medical"" lockdowns and use them to restrict your right to work, travel, see loved ones and have bodily autonomy.
--allow #China, the #WEF, the #UN and other entities to have greater &amp; greater control over you and our country.",michael407931,3004382651,en,0.7083211,0.27773508,0.013943833
2022-11-05 19:03:14+00:00,1588970210538971138,Productive discussion with #UN #Syria Envoy @GeirOPedersen on sidelines of Sir Bani Yas Forum #AbuDhabi. We followed up on our talks in Amman on efforts to reach a political solution to the Syrian crisis. We support the envoy’s approach. https://t.co/IMJ6y2gTLc https://t.co/A2egyjXvmI,AymanHsafadi,274133892,en,0.007593719,0.46091366,0.5314926
2022-11-05 19:00:50+00:00,1588969605539692544,"RT PalestineChron ""#UN’s @FranceskAlbs  Calls for Paradigm Shift to End #Israel’s Illegal #Occupation of #Palestine https://t.co/Zxng5NH2EP via @PalestineChron https://t.co/DNDKh9U3lA""",RichardHardigan,715680312844541952,en,0.30438367,0.66272885,0.0328875
2022-11-05 19:00:41+00:00,1588969570869575681,#UN’s @FranceskAlbs  Calls for Paradigm Shift to End #Israel’s Illegal #Occupation of #Palestine https://t.co/lJVQhSWDvz via @PalestineChron https://t.co/KT7dU7kY4c,PalestineChron,965007824,en,0.30503982,0.6660352,0.028924985
2022-11-05 19:00:17+00:00,1588969468147159041,"📌Designers of the attacks on Sevastopol ""have IQs lower than refrigerator temperatures""🔸
📍Says Pepe Escobar &amp; now #UN has given RF the right to deal with threats anyway it chooses, including advances on #odessa &amp; other ports.🔹

@EbrahimDarsot23 @CorkyBottle @ljuba2323 https://t.co/UYicqUleRS",Daark_web,1576950333167001601,en,0.43548003,0.5284095,0.036110524
2022-11-05 18:54:03+00:00,1588967898759970818,"#UN DPKO: Intern – Communication affairs  [Temporary] -  , Internship | Closing: 2022-11-14 https://t.co/dKHcu7x2Aj #jobs",UNJobList_DL,233596271,en,0.06364674,0.8743992,0.06195409
2022-11-05 18:54:02+00:00,1588967896839069697,"#UN DPKO: Intern – Communication affairs  [Temporary] -  , Internship | In: NEW YORK https://t.co/j0J09OkHQl #jobs",UNJobList_DS,233407792,en,0.053876016,0.8760611,0.07006291
2022-11-05 18:54:02+00:00,1588967894980984832,"#UN DPKO: Intern – Communication affairs  [Temporary] -  , Internship | Grade: I-1 https://t.co/zZqhbAzkvA #jobs",UNJobList,90736001,en,0.079697445,0.8553314,0.06497109
2022-11-05 18:50:50+00:00,1588967089393782784,Wow..who fought against Nazism in WW2 are now in favour it 🤷‍♂️ #UN #USA https://t.co/yaWuVnnx0v,Krunal_15,1354299332283883520,en,0.37916705,0.49756607,0.12326685
2022-11-05 18:39:06+00:00,1588964135672639490,#UN Never again! #NAZISM https://t.co/T7OihyWfb5,Alessa11alexa,2603358622,en,0.8932296,0.097292416,0.009478036
2022-11-05 18:38:23+00:00,1588963958534287361,"This is Adamson-Abiodun Temitayo, a potential diplomat of Nigeria at Best Diplomats Dubai to be held in Dubai from 19th to 22nd May, 2023. Join me and 200 other Young Leaders from diverse nations to help us craft Future Diplomats. #BestDiplomats #UnitedNations #UN https://t.co/wEB3je9CbT",AdamsonAbiodun3,1535988432689844226,en,0.0029625783,0.49692294,0.50011444
2022-11-05 18:37:55+00:00,1588963840645279744,"Beyond Borders celebrates the International Day for Preventing the Exploitation of the Environment in War and Armed Conflict. 
We're looking forward to hear about your contributions to preserve the environment.
#un #environment #international #november #EiE #united_nations https://t.co/P0olPhDOnT",BBorders__edu,1580964703123243009,en,0.0037828372,0.0779899,0.9182272
2022-11-05 18:37:34+00:00,1588963750752980992,#UN Never again! #NAZISM https://t.co/QfNYQuuQCC,Alessa11alexa,2603358622,en,0.8932296,0.097292416,0.009478036
2022-11-05 18:32:15+00:00,1588962412006617088,#UN says 5.7 million people in #SriLanka require humanitarian aid https://t.co/8nT7no8S40 #EconomicCrisisLK,journalistmaran,1496941267,en,0.29939577,0.66382194,0.036782276
2022-11-05 18:30:06+00:00,1588961871142719488,"@iaeaorg is yet more proof that the @UN is nothing but a tool of American Rot! Exactly like the @OPCW. Finally exposed as a US fraud by mult internal #Whistleblowers!  Also, exposed by the #Grayzone &amp; @aaronjmate!
The #UN is a #Fraud!",martinx_paul,1360633828663037952,en,0.9072194,0.085317776,0.0074628317
2022-11-05 18:29:20+00:00,1588961679215583233,"India Votes in Favor of Russian Resolution on 'Combating Glorification of Nazism' 
#Russia #UN #Nazism 
https://t.co/35CQ9fn2OL",latestly,828841083257778176,en,0.092593245,0.7823067,0.12510003
2022-11-05 18:25:01+00:00,1588960592089427968,I'm seeing a lot of vatniks and bots posting about the 🇷🇺-drafted #UN resolution on combating Nazism. It's been amended recently and I thought some #fellas would want to see the latest version so they can share with interested parties! https://t.co/e88OlPmgCl,zoloti10,1497020212973084673,en,0.13245377,0.6851537,0.18239245
2022-11-05 18:19:54+00:00,1588959306711732225,"Just look at the Nations voting against the resolution 👀
#UN https://t.co/EwXjDAh5e1",aakybajpai,380239531,en,0.43830252,0.530581,0.031116495
