Datetime,Tweet Id,Text,Username,User Id,Language
2022-04-13 14:05:09+00:00,1514243295198818314,"#Somalia at risk of looming famine, #UN warns
 https://t.co/deTk5gaXwT
#UN #Somalia #Ukraina #EastAfrica https://t.co/gtlt7LwmRi",times_news24,1478001466132647938,en
2022-04-13 14:04:58+00:00,1514243247857614850,"The Highest Divorce Rate in History: Gray Divorce: Causes, Consequences, and Serving this Population https://t.co/Nfji4LhqP4 #FamilyLaw #Immigration #UN #UNESCO…",EligioAwiizotl,214256893,en
2022-04-13 14:04:51+00:00,1514243219525185540,"83% of the population is food insecure. No fuel, No banking No &amp; No communications. The situation is catastrophic. @WFP @WHO @USAID Tigray is bleeding.Dear #IC Stop the suffering now. #TigrayCantWait @SavetheChildren @FAODG @EU_Commission @FAO #UN @WorldVisionUSA @Amref_Worldwide https://t.co/7TvPkxh4zG",wodgrima,1494425420749762560,en
2022-04-13 14:04:19+00:00,1514243086779625476,"7million people of #Tigray are starving, by 🇪🇹 and 🇪🇷 goverment 🚫roadblocks and used hunger as a weapon, It's been 18 months #EndTigraySiege
 #UN Silence is very sad‼️
@antonioguterres @UN_Spokesperson
 @UNReliefChief @EUatUN @UNGeneva @GermanyUN  @UN_HRC 
@USAmbUN @UNGeneva https://t.co/Pj0BEO7JzZ",wodgrima,1494425420749762560,en
2022-04-13 14:04:01+00:00,1514243009323413511,"Has this been verified @cnni @BBCWorld @ReutersFacts @rtenews @SkyNews @nytimes ?
If yes, who is running with the story? What country has offered to take on this mercy rescue mission? #EU #UN #USA #UkraineRussia https://t.co/wcvmyR8Vld",aharring,16960028,en
2022-04-13 14:03:41+00:00,1514242925584162824,The #peacebuilding 💰 dashboard: responding to @antonioguterres request for more coherence &amp; transparency on the trust funds within #UN system. We encourage to capitalise on gender marker &amp; incl tracking of local peacebuilding resourcing to scale up joint efforts to #sustainpeace https://t.co/j1p6H3pwNb,GPPAC,76014988,en
2022-04-13 14:03:16+00:00,1514242820034420744,#UN warns that sanctions and a temporary ban on grains could trigger a #globalfamine. #MichaleFakhri - 'food should never be weaponised'. #ACFView the world is more interconnected. @UN https://t.co/U7Mzd3LOce,ACFER50,1087048652244336640,en
2022-04-13 14:03:06+00:00,1514242777948868616,@ACFER01 @MarkGaleotti @intel @UN #UN warns that sanctions and a temporary ban on grains could trigger a #globalfamine. #MichaleFakhri - 'food should never be weaponised'. #ACFView the world is more interconnected. @UN,ACFER50,1087048652244336640,en
2022-04-13 14:02:01+00:00,1514242505910505480,Era un&amp;#039;idea dell&amp;#039;Atalanta: niente Italia per Solomon -  #un&amp;#039;idea #dell&amp;#039;Atalanta:  https://t.co/nJB8nO83tB,zazoomblog,231726084,it
2022-04-13 14:01:26+00:00,1514242360829521921,"#UN #Women raises the alarm about the increased risk of human #trafficking, #trauma and intergenerational trauma as #Russia's war crimes in #Ukraine continue.
#cdnpoli #humantrafficking #unitednations
https://t.co/nJ5XLStB30 https://t.co/F2Is3uvCIg",WorkForceDel,1447161164,en
2022-04-13 14:01:04+00:00,1514242266856136710,"The world should stand w/ z 500K Tigrayan lives lost to Eth🇪🇹+Eri🇪🇷|s invasion + starvation amid blockades. #UN should stand w/ the 120K+ @womenoftigray subjected 2 brutal rape. #TigrayCantWait #TigrayFamine

@vickyford @SecBlinken @CanadaFP @JosepBorrellF @EU_Commission @USAmbUN https://t.co/OKRpiOknIZ",wodgrima,1494425420749762560,en
2022-04-13 14:00:39+00:00,1514242164275830793,"This is absolutely disgusting #China! And of course our Western countries, the #UN and #NATO, all allowing it to happen. Not a word from #Biden, #Trudeau... https://t.co/4HxCFthfzU",WellHereWeBe,1269778886037868544,en
2022-04-13 14:00:12+00:00,1514242048748134409,"7million people of #Tigray are starving, by 🇪🇹 and 🇪🇷 goverment 🚫roadblocks and used hunger as a weapon, It's been 18 months #EndTigraySiege
 #UN Silence is very sad‼️
@antonioguterres @UN_Spokesperson
 @UNReliefChief @EUatUN @UNGeneva @GermanyUN  @UN_HRC 
@USAmbUN @UNGeneva https://t.co/rwD79Jz3Nm",wodgrima,1494425420749762560,en
2022-04-13 14:00:03+00:00,1514242012786020355,"🔴EN DIRECTO: Debate del #ConsejoDeSeguridad de la #ONU sobre la Rendición de cuentas como prevención, fin de los ciclos de violencia sexual en los conflictos (mujeres y paz y seguridad) https://t.co/hXnFPMkxym #UN #UNSC #CSNU",AYREVenezuela1,1232790125849055232,es
2022-04-13 14:00:03+00:00,1514242012127502337,"#UN chief welcomes new #Somali mission, lauds work of #African Union

https://t.co/Im3ts7AYwS",TrustWorksG,1488016254,en
2022-04-13 14:00:02+00:00,1514242009120198659,🔴EN DIRECTO: Debate abierto del #ConsejoDeSeguridad de la #ONU: Rendición de cuentas como prevención: Poner fin a los ciclos de violencia sexual en los conflictos #UN #UNSC #CSNU #SecurityCouncil https://t.co/hXnFPMkxym,AYREVenezuela1,1232790125849055232,es
2022-04-13 14:00:00+00:00,1514241997988634627,"Мишель Бачелет: пожилые люди не должны быть «невидимы»

https://t.co/ahfO82LVJg
К 2050 году пожилых людей в возрасте 65 лет будет вдвое больше, чем сейчас. Фото Unsplash/Райшан

#UN #ООН #elderlypeople #OHCHR #humanrights #пожилыелюди #УКВПЧ #правачеловека https://t.co/Hj0oSabISr",UNIC_Moscow,261711504,ru
2022-04-13 13:59:49+00:00,1514241952430104581,"What Russia has been committing on the #Ukrainians for the past 48 days is pure barbarity and so is what Ethiopia has been committing on the #Tigrayans for the past 525 days.
#UN Tigrayans needs help‼️
@UNDP
@UNGeneva
@antonioguterres
@USAmbUN 
@UNICEF 
@UNOCHA 
@UNReliefChief https://t.co/cn0OKjlzNq",wodgrima,1494425420749762560,en
2022-04-13 13:58:02+00:00,1514241502641283076,"According to the media of the aggressor country, which refer to sources in the military departments of the Russian Federation, more than 144 thousand Ukrainian children were forcibly deported to the territory of ORDLO or Russia.

#ОБСЄ  #OSCE  #UN #ООН",homomoloua,1396382434330095617,en
2022-04-13 13:57:18+00:00,1514241320373661699,@King_Dayz70 @amnesty @hrw @PamelaFalk @_AfricanUnion The #UN must act as soon as possible to save the life of millions of #Tigrayan|s as they are on the brink of extinction. #TigrayCantWait @antonioguterres @UN @UNOCHA @WFP @USAID @PowerUSAID,NCI4jdGDigI16x2,1490633370124103680,en
2022-04-13 13:55:36+00:00,1514240893112442884,"#UN where are you?, What are you doing #US, the world's self proclaiming human rights masters. 💔💔💔 https://t.co/iScQ5h3Vqf",missThabiseng,2335210479,en
2022-04-13 13:54:57+00:00,1514240728205045764,The #UN experts urge authorities to immediately reinstate full humanitarian access to hundreds of children held in appalling conditions in the ISIS former fighters' detention centers in northeast #Syria. Urgent action is needed! #childrensrights,JustinAndrews70,1488146749814456322,en
2022-04-13 13:52:21+00:00,1514240071993593864,"#Україна-#UkraineRussiaWar-Report of #Ukraine casualties during #Russia invasion-#UN @UNHumanRightsUA as of April 11:“1,892 killed, incl 153 children; 2,558 injured, incl 246 #children"" - ""Actual toll much higher"" - R.E.A.L:Насильство не є відповіддю, Виберіть ненасильств https://t.co/uoZuzpJZmo https://t.co/PgiPamBmB8",realhumanrights,26498461,und
2022-04-13 13:52:04+00:00,1514240002724491265,"Like earlier we are being accused at a delicate time when #OIC/#UN meeting is quite near.

The activity of specific NGOs and Media clearly state the conspiracies which are being played against ARSA, The Rohingya's Freedom Movement.
By Ro Abdullah https://t.co/Le6hcVh4vd",RAbdull55462790,1452604161854304263,en
2022-04-13 13:52:01+00:00,1514239991580352519,The US. reiterates its grave concern over continuing reports of ethnically-motivated atrocities committed by Amhara authorities in #WesternTigray. #UN @JosepBorrellF @UN @EU_Commission @UN_HRC @UNHumanRights  @JuttaUrpilainen  @IntlCrimCourt… https://t.co/2gHIkYJI2V,Nati_Mann,1345847797636091907,en
2022-04-13 13:51:35+00:00,1514239880100040708,"Humanitarians must have full and unimpeded access to children arbitrarily held in ISIS detention centers in northeast #Syria, a group of independent #UN #humanrights experts urge. #childrensrights https://t.co/S49PuCbAGx",LeePhillips85,1487070586002190341,en
2022-04-13 13:49:57+00:00,1514239468710019072,@SeifGebre @UN @USAmbUN @UKUN_NewYork @franceonu @MexOnu @NorwayUN @irishmissionun @AlMissionUN @UnKenya @StateDept @trussliz Indeed a waste of time. #UN under @antonioguterres is just a jock when it comes to #TigrayGenocide,DawitZ_,1323849835993272324,en
2022-04-13 13:49:50+00:00,1514239441937711109,"More than 1.4M in Eastern #Ukraine lack have been cut off from #water, according to the #UN 

https://t.co/3WlZwMhE35",JeremyJacobsSB,18780213,en
2022-04-13 13:47:15+00:00,1514238792411979777,"https://t.co/4QGW97J7dY Espectacular dije Cruz Esmeralda Colombiana Certificada , Diamante 💎 en Oro blanco 750 au .. Exclusivo Azahar .. #un... https://t.co/CriZHe8gdM",emeraldsforsale,1371747035880247298,es
2022-04-13 13:44:09+00:00,1514238011029917699,"Like earlier we are being accused at a delicate time when #OIC/#UN meeting is quite near.

The activity of specific NGOs and Media clearly state the conspiracies which are being played against ARSA, The Rohingya's Freedom Movement. https://t.co/4RezX1ma0V",RAbdull55462790,1452604161854304263,en
2022-04-13 13:44:06+00:00,1514237999252393992,"PART IV. 2021-2022 Russo-Ukrainian crisis. What does #Putin want in #Ukraine?
PARTE IV. Crisis ruso-ucraniana 2021-2022. ¿Qué busca Putin en #Ucrania?
ЧАСТЬ IV. Российско-украинский кризис 2021-2022. Чего хочет #Путин от Украины?
https://t.co/UbIrH4MwRF
#Україна #Украина #UN",RuanoFaxas,114614332,und
2022-04-13 13:43:12+00:00,1514237771396878344,The #UN family is pulling all resources together to help combat the #DroughtinSomalia. But the current needs out way the current funding. https://t.co/LsDapq2rjo,unicefsomalia,49981193,en
2022-04-13 13:40:26+00:00,1514237073867386900,"PART III. 2021-2022 Russo-Ukrainian crisis. What does #Putin want in #Ukraine?
PARTE III. Crisis ruso-ucraniana 2021-2022. ¿Qué busca Putin en #Ucrania?
ЧАСТЬ III. Российско-украинский кризис 2021-2022. Чего хочет #Путин от Украины?
https://t.co/kXss1w9aNF
#Україна #Украина #UN",RuanoFaxas,114614332,und
2022-04-13 13:39:52+00:00,1514236932326309888,https://t.co/34EPEjakIL #Fırın #Un #Hijyen #Edirne #Lavaş #TrakyaFlaşHaber,tflashaber,1058813537630539777,und
2022-04-13 13:36:12+00:00,1514236007717212165,"#UN experts urge #Syria authorities to immediately reinstate full humanitarian access to all detainees in former ISIS fighters detention camps as a necessary initial step to determine the wellbeing, fate, whereabouts of detained boys &amp; ensure their access to adequate healthcare",SofiaAn46613560,1485963431253528578,en
2022-04-13 13:35:40+00:00,1514235875240161289,"Panelist @husskhalid @HakiAfrica remarks that in #Africa &amp; developing regions there are challenges to engage w/ states themselves, as nations consider #civilsociety an international issue. The opportunity to contribute to this blueprints gives CSOs a voice at state &amp; #UN levels.",GlobalCtr,2966430760,en
2022-04-13 13:33:43+00:00,1514235385370615808,"@24_citizen if #UN is saying the #USA #sanctions are hurting #Zimbabwe what opinion does Jabulo hold📌 even @SADC_News has called for their removal📌 Sanctions are a weapon of war, known fact https://t.co/RIFgOHglRR https://t.co/piO7r411gh",enkudheni,1281828309727354880,en
2022-04-13 13:33:19+00:00,1514235283646164994,"The WHO chief, who is from Tigray, said he has not spoken  to his relatives in the region for more than 500days because communication cut-off. 
#EndTigraySiege 
#UN @UNICEF @RedCross  @PowerUSAID @SenFeinstein @SFRCdems @SpeakerPelosi… https://t.co/Z9vbyCXLMC",Nati_Mann,1345847797636091907,en
2022-04-13 13:33:17+00:00,1514235274959720450,"@24_citizen if #UN is saying  #USA #sanctions are hurting #Zimbabwe what opinion does Jabulo hold📌 even @SADC_News has called for their removal📌 Sanctions are a weapon of war, a known fact! https://t.co/eQOveUGyaj",enkudheni,1281828309727354880,en
2022-04-13 13:32:41+00:00,1514235126271643656,"The Egyptian government does not protect the Copts, we want help 
#CNN
#BBC
#UN
#UK
 #مريم_وهيب_لازم_ترجع_لبيتها#مريم_وهيب_لازم_ترجع_لبيتها",15_selvia,1409206461255856130,und
2022-04-13 13:31:44+00:00,1514234886994993155,"Because of Tigray war thousands of #ChildrenOfTigray  have become lost or separated from loved ones.
#UN @UNICEF @RedCross  @PowerUSAID  @ChrisVanHollen @SenFeinstein @SFRCdems @SpeakerPelosi @SenateForeign @StateDept … https://t.co/XzbguSQHjl",Nati_Mann,1345847797636091907,en
2022-04-13 13:31:28+00:00,1514234818439131146,#UN agency intervenes after claims predatory men using Homes for #Ukraine scheme to target vulnerable… https://t.co/bNCKVYPsnr,mSharronSpice,23617416,en
2022-04-13 13:28:31+00:00,1514234078026948611,"#ChildrenOfTigray have also been a victim of sexual violence by Ethiopian and Eritrean troop.
#UN @UNICEF @RedCross  @PowerUSAID  @ChrisVanHollen @SenFeinstein @SFRCdems @SpeakerPelosi @SenateForeign @StateDept  @SaveChildrenLEB … https://t.co/XzbguSQHjl",Nati_Mann,1345847797636091907,en
2022-04-13 13:27:57+00:00,1514233935236157442,https://t.co/pxqPrDGtOa #Edirne #Fırın #Un #TrakyaFlaşHaber,tflashaber,1058813537630539777,und
2022-04-13 13:27:37+00:00,1514233847579385865,Explainer: Why #African nations' support for #UN action on #RussiaUkraineConflict is so mixed (clue: Africa's not a country!). My latest two cents... https://t.co/LN0LHHrCHB,timcocks,21111735,en
2022-04-13 13:27:18+00:00,1514233769397571585,"[3/3] Angela Godfrey-Goldstein, co-director of Jahalin Solidarity. The narratives of both the US and EU representatives were rooted in keeping hope alive in the midst of distress.  

#Iftar #UN #JahalinSolidarity #Palestine #occupation",Jahalin,462264128,en
2022-04-13 13:24:53+00:00,1514233160426573825,"French forensic experts in #Bucha to help #Ukraine investigate possible #WarCrimes https://t.co/GZHEzYVFfu

An independent commission should have a #UN mandatory and would therefor consist of experts from all over the world to ensure independence.Why is this not yet done? #ActNow https://t.co/Ua5uTzuNp3",nihilektra,1401869709474254848,en
2022-04-13 13:24:16+00:00,1514233005132468226,"#ChildrenOfTigray are targeted of massacre, in Mariam Dengla more than 20 childrens in  Sunday school children were among those brutally killed by  Eritrean forces. #UN @UNICEF @RedCross @SaveChildrenEU @WHO @PowerUSAID  @JuttaUrpilainen… https://t.co/J7g7yE8SoQ",Nati_Mann,1345847797636091907,en
2022-04-13 13:23:35+00:00,1514232835263016960,"#Ukraine should receive candidate status now, its membership in #EU signed with blood - faction of European People's Party in #European Parliament / #UkraineWar #war #Russia #NATO #UN #OSCE  https://t.co/zDpLpU6K1Y",April_Shorty_,1462117768229048323,en
2022-04-13 13:22:53+00:00,1514232659601416201,"@AndiWeibel @mavori2 @NilsFiechter @IntlCrimCourt Sie müssen diese Texte NICHT wörtlich auslegen, sondern ihren völkerrechtlichen Sinn ermitteln, ich empfehle Ihnen, einmal eine wissenschaftliche Einführung in #UN-Recht+-Geschichte zu lesen, dann sehen auch Sie klarer.",JeannetteWibmer,1092068762097016833,de
2022-04-13 13:22:33+00:00,1514232573739868161,"Franziska Praxl-Tabuchi @GlobalCtr says ""internal pushes must continue alongside the establishment of independent #civilsociety engagement mechanisms. We urge the #UN to continue to strive for more meaningful, sustained CSO engagement internally &amp; across the UN #CT architecture.",GlobalCtr,2966430760,en
2022-04-13 13:21:53+00:00,1514232405196001284,"'They kept saying every night, `We will kill you Go out of the area,' said one woman from the town of Baeker, speaking of threats she faced from an Amhara militia group. #WesternTigray #CallItAGenocide #SupportHR6600  @CNNAfrica #UN @AFP  @SFRCdems… https://t.co/tbp0I7jRfO",GereShaba,1367488742773166094,en
2022-04-13 13:21:38+00:00,1514232343581675520,"What nonsense is this I hear about this comedian who wants to address the @_AfricanUnion?

He really thinks it exits 🤡 
My question is if he can’t get help from #UN then….he certainly won’t get any attention from Africa, unless he’s about to deliver a script from #WEF",DeadpoolDzviti1,772396038451781632,en
2022-04-13 13:20:13+00:00,1514231988412166154,"Many children in Tigray have died of malnutrition and disease as a result of the siege, and death will continue if the siege is not stopped, the report said.
#EndTigraySiege 
@UNICEF @RedCross @SaveChildrenEU @UN #UN @WHO @PowerUSAID  https://t.co/BHc4hn5YE5",Nati_Mann,1345847797636091907,en
2022-04-13 13:20:03+00:00,1514231943906353153,"@AndiWeibel @mavori2 @NilsFiechter @IntlCrimCourt Wie bitte👆!? Die 🇺🇳#UN Resolutionen 1203 (+1244) ermächtigten die #NATO (+#KFOR) ausdrücklich, zu Gunsten des 🇷🇺#Kosovo gegen 🇷🇸#Serbien zu intervenieren, klar!? P.S. Habe u.a. am #IHEID (damals noch #HEI) in Genf (🇺🇳#UN-)Völkerrecht studiert+an @UZH_ch abgeschlossen",JeannetteWibmer,1092068762097016833,de
2022-04-13 13:18:03+00:00,1514231442196344839,"Children of #Tigray are hospitalized due to malnutrition and disease, but are unable to treat them,there is no medication b.c of blockade.

#EndTigraySiege 
@UNICEF @RedCross @SaveChildrenLEB @UN #UN @PowerUSAID @WHO @JuttaUrpilainen @EU_Commission https://t.co/d1ArE4y0DJ",Nati_Mann,1345847797636091907,en
2022-04-13 13:17:49+00:00,1514231385204170756,Russians conduct illegal financial transactions with the exchange of money in Spain.  Russians do not care about the laws of the country in which they are guests.  #Spain #tenerife #canaryislands #russian #bbs #newyorktimes #UN #europa,Ninichuk_Andrey,150755958,en
2022-04-13 13:17:34+00:00,1514231318866968586,The US. reiterates its grave concern over continuing reports of ethnically-motivated atrocities committed by Amhara authorities in #WesternTigray. #UN @JosepBorrellF @UN @EU_Commission @UN_HRC @UNHumanRights  @JuttaUrpilainen  @IntlCrimCourt… https://t.co/mVJhEOWIaz,Mulu3010992,1501406240068493312,en
2022-04-13 13:17:18+00:00,1514231254048256001,"The WHO chief described the blockade in the Tigray region, which has lasted over 500 days, as the longest and worst in human history. #UN  #SupportHR6600 @SenateForeign  @RedCross  @PowerUSAID @SenFeinstein @SFRCdems @SpeakerPelosi… https://t.co/m0PkbIogFj",Mulu3010992,1501406240068493312,en
2022-04-13 13:16:31+00:00,1514231055389278215,"As food and the means to buy it dwindled in a city under siege, the young mother felt she could do no more. She killed herself, unable to feed her children. 
#EndeTigraySiege 
@UNICEF @SaveChildrenLEB @UN #UN @PowerUSAID @WHO https://t.co/zUWrZKcjNn",Nati_Mann,1345847797636091907,en
2022-04-13 13:15:09+00:00,1514230713453019140,"The war crime against civilians killed over 500,000ppl. in Tigray &amp; continue dying💔this intentionally blockade  by the 🇪🇹n &amp;🇪🇷n gov. Z IC should take action to condemning!#TigrayCantWait 
@antonioguterres
@SecBlinken
 #UN 
@ChrisCoons
@SenSchumer
@SenGillibrand
@nytimes
@nytimes https://t.co/YAoLsF7gNv",Brhane99494650,1502018511002083334,en
2022-04-13 13:13:49+00:00,1514230376398475266,"""There has been notable progress over the past 20 years but engagement with #civilsociety still remains largely ad-hoc in nature, driven by #UN and member state interests and priorities, focused on how civil society can support narrow #CT priorities."" - @jasondipe",GlobalCtr,2966430760,en
2022-04-13 13:12:56+00:00,1514230155274768385,"@enemywbenefit Да ну нафиг! Путин от мира оторван думает ему все по плечу? Или ему нужен второй фронт не зависимо от результатов, чтобы оправдать все поражение в Украине?

Мир и дальше будет мириться? Тогда 3 мировая будет точно!

Гопкини понимают только силу! 

#Финляндия #Finlandiya #UN #bbc",Ninichuk_Andrey,150755958,ru
2022-04-13 13:12:51+00:00,1514230131640119300,"#台灣就是台灣 
#一邊一國 
#TaiwanIsACountry 
#TaiwanIsNotChina 
#台日建交 
#日台国交樹立
#UN #UNHRC https://t.co/qinN3sbEmV",Zenzai26haiD,1297467125078999040,und
2022-04-13 13:11:30+00:00,1514229794665377801,"As food and the means to buy it dwindled in a city under siege, the young mother felt she could do no more. She killed herself, unable to feed her children. #EndeTigraySiege @UNICEF @SaveChildrenLEB @UN #UN @PowerUSAID @WHO https://t.co/l8gg9vepon",ZeruMulaw,1497663575720185859,en
2022-04-13 13:10:43+00:00,1514229597952520195,Road construction. Left lane closed in #Un on US 33 EB between Scottslawn Rd and US 42. Reported by DOT #traffic https://t.co/hylMo0WgFI,TotalTrafficCMH,930775286,en
2022-04-13 13:10:41+00:00,1514229586405515276,"The world 🌎 has the chance to capture him in Ukraine 🇺🇦 for war crimes in Syria and Ukraine 🇺🇦!
#UNwarcrimes #UN #EU #NATO @IntlCrimCourt https://t.co/S09MzhpHIJ",raj65025523,1032922624890994689,en
2022-04-13 13:09:47+00:00,1514229362178293760,"#香港人加油 
#香港人頑張れ　
#光復香港 #時代革命 
#五大訴求 #缺一不可 
#香港獨立 #唯一出路 
#願榮光歸香港
#HongKongIsNotChina
#StandWithHongKong
#UN #UNHRC https://t.co/2eJobCsOaY",Zenzai26haiD,1297467125078999040,und
2022-04-13 13:08:39+00:00,1514229074562289673,"#ウイグル人大量虐殺　
#ウイグル人を助けたい 
#日本でもウイグル人権法を  
#習近平来日反対 
#日中断交 
#Chinazi #UN #UNHRC 
#China_is_Terrorist 
#UyghurGenocide
#EndUyghurForcedLabour
#FreeUyghur #EastTurkestan 
#ChinaLiedPeopleDied https://t.co/cqdM169xiL",Zenzai26haiD,1297467125078999040,und
2022-04-13 13:08:22+00:00,1514229006559817731,"#ウイグル人大量虐殺　
#ウイグル人を助けたい 
#日本でもウイグル人権法を  
#習近平来日反対 
#日中断交 
#Chinazi #UN #UNHRC 
#China_is_Terrorist 
#UyghurGenocide
#EndUyghurForcedLabour
#FreeUyghur #EastTurkestan 
#ChinaLiedPeopleDied https://t.co/JZFbRbeWOv",Zenzai26haiD,1297467125078999040,und
2022-04-13 13:07:50+00:00,1514228872371671046,"#ウイグル人大量虐殺　
#ウイグル人を助けたい 
#日本でもウイグル人権法を  
#習近平来日反対 
#日中断交 
#Chinazi #UN #UNHRC 
#China_is_Terrorist 
#UyghurGenocide
#EndUyghurForcedLabour
#FreeUyghur #EastTurkestan 
#ChinaLiedPeopleDied https://t.co/0P32eJgfZH",Zenzai26haiD,1297467125078999040,und
2022-04-13 13:06:46+00:00,1514228602669342721,"#Zelensky looks like the real president of the European Commission, not to mention the #UN, #NATO and even South #Korea, #Australia and even #israel. Only with #Biden is waiting for orders (#CIA)😎 https://t.co/PGDG27dYu8",V_Mannello,2786931383,en
2022-04-13 13:06:18+00:00,1514228484415107072,"यूएन द्वारा मुंबई को 'विश्व के ट्री सिटीज' में चुना गया|

#UN #TreeCity #TreeCitiesoftheWorld #Mumbai #asliyat #asliyatnews

https://t.co/D4E30OSse9",AsliyatNews,1189884492044857344,hi
2022-04-13 13:04:32+00:00,1514228039760195587,"@UN #UN has failed to stop the on going 5yrs invasion war in Southern Cameroon by French Cameroun killing more than 35,000 and burning down more than 400 Villages by French Cameroun Soldiers. #UN Africans are also human. @UNHumanRights @POTUS @SecBlinken",AkumForba,1370077118189690889,en
2022-04-13 13:04:09+00:00,1514227944419381248,"@Reuters #Zelensky looks like the real president of the European Commission, not to mention the #UN, #NATO and even South #Korea, #Australia and even #israel. Only with #Biden is waiting for orders😎 https://t.co/OzrusvapHd",V_Mannello,2786931383,en
2022-04-13 13:03:00+00:00,1514227653867413510,"#Airmen from the 818th Mobility Support Advisory Squadron prepare the Ghanaian Armed Forces for an upcoming #UN deployment. 

This training enhanced medical and response abilities for the GAF and will further impact the African region. Learn more here: https://t.co/M9kE8IaT96 https://t.co/fvqKlCtNQX",USAFMedicine,472920267,en
2022-04-13 13:00:07+00:00,1514226930492801024,"#WestPapua National Liberation Army-Free Papua Organisation (TPNPB-OPM) rejects Papuan peace talks with #Jakarta unless mediated by #UN https://t.co/GIYnmiPwRe
#FreeWestPapua #IndigenousStruggle #TPNPB https://t.co/6TlwmQGCbg",fumikokaneko1,982476897530466304,tl
2022-04-13 12:57:31+00:00,1514226275937882117,"Russian emigrants and tourists all over the world conduct illegal money transactions with the exchange of the ruble for local currency, the withdrawal of funds abroad and at RU.  Community be careful and deport violators of to house! #bbc #cnn #world #UN #europa #America #usa https://t.co/g6d1Llohyl",Ninichuk_Andrey,150755958,en
2022-04-13 12:57:24+00:00,1514226243952119818,"नींबू ही ऊँचाइयाँ छू रहे हैं
संतरे आज भी दो कौड़ी के ही हैं #Genocide #IndianMuslimGenocideAlert #suprimcourt #worlds #UN",Jean17696307,1486573467059240963,hi
2022-04-13 12:57:13+00:00,1514226198460747776,"¡Buenos días! #FelizMiércoles Presentamos para ustedes nuestra #PortadaDelDía encabezada por el zurdo Eduardo Rodríguez que le faltan solo seis ponches para llegar a 900 en su carrera en la #MLB

Más información en https://t.co/I9BKVcTxG8

#LíderEnDeportes 

#13Abr

#ÚN https://t.co/9r98CQ1y0X",LiderEsDeporte,148479737,es
2022-04-13 12:55:59+00:00,1514225888979734529,"#UN Member States have committed to reducing inequalities through Sustainable Development Goal 🔟

Improving availability &amp; access to controlled substances for medical🩺 &amp; scientific🔬 purposes will contribute to achieving the #GlobalGoals.

#NoPatientLeftBehind
#CND65 https://t.co/ZzibRYmcn2",CND_tweets,740894621371387904,en
2022-04-13 12:54:01+00:00,1514225394572046336,"If PREDATOR #Putin were allowed to take #Donbass/#Crimea,after INVASING #Ukraine,CAUSED death and destruction,COMMITTED horrific #WarCrimes,relations between states and peoples would be irremediably compromised. Is this what the #UN wants? #EmmanuelMacron #BorisJohnson",l_dirauso,232259622,en
2022-04-13 12:52:54+00:00,1514225114681909251,"How legal?  Spain.  On the Internet, in Russian-speaking groups, there are many announcements about financial transactions bypassing the Sanctions.  Individuals offer exchange services without any licenses.  Stop closing your eyes!  #Spain #Europe #UN #Russians #Putin #Russia https://t.co/x2SqIrQXog",Ninichuk_Andrey,150755958,en
2022-04-13 12:52:17+00:00,1514224956766306315,"If PREDATOR #Putin were allowed to take #Donbass/#Crimea,after INVASING #Ukraine,CAUSED death and destruction,COMMITTED horrific #WarCrimes,relations between states and peoples would be irremediably compromised. Is this what the #UN wants? #eucopresident #vonderleyen #OlafScholz",l_dirauso,232259622,en
2022-04-13 12:52:11+00:00,1514224933966168065,"Don't understand why in #Pakistan including in this writeup in @Dawn_com, we claim what #India did in part of its Kashmir by revoking one of articles (that too ""temporary"") of its own constitution, as some violation of #UN resolution. 1/2
@AaliyaShah1
 https://t.co/lRkrR1TmFk",nashmaod,1452624926159036419,en
2022-04-13 12:50:54+00:00,1514224610388189185,"If PREDATOR #Putin were allowed to take #Donbass/#Crimea,after INVASING #Ukraine,CAUSED death and destruction,COMMITTED horrific #WarCrimes,relations between states and peoples would be irremediably compromised. Is this what the #UN wants? #antonioguterres #POTUS #EP_President",l_dirauso,232259622,en
2022-04-13 12:50:40+00:00,1514224550736805899,"algerian embassy in #Kampala #Uganda is still harassing US officials @SecBlinken @POTUS abt #WesternSahara territory #UN political process. 

WS territory will nvr b algerian...can u hear it algerian military dictature? 

#SaharaOccidental #MoroccanSahara 
#US #USA #UnitedStates https://t.co/bqVN2tLfHf",BreikaBeiba,902832019947884544,en
2022-04-13 12:50:30+00:00,1514224510802792460,"@RuudWelting @DatNagger @LadyShark57 #HateSpeech 
#UN-American &amp; desperate👎",ClimaxLady,717730176545624064,es
2022-04-13 12:49:02+00:00,1514224140772913154,"@DatNagger I see how you retweet #HateSpeech 
#UN-American! https://t.co/LRpTQKow9Q",ClimaxLady,717730176545624064,en
2022-04-13 12:47:52+00:00,1514223845867196420,UN reveals number of deaths recorded since invasion - Russia versus Ukraine - https://t.co/VGrV2b2G0L #News  #RussiavsUkraine #UN #BBnaija #Messi #Wizkid #Davido,notice_com_ng,1099915012037099521,en
