Datetime,Tweet Id,Text,Username,User Id,Language,Negative,Neutral,Positive
2022-09-30 20:20:57+00:00,1575943804460621825,"Has someone ckecked whether this could not be considered a crime against human rights? The #US signed the #UN's charter, the Universal Declaration of Human Rights (UDHR).

An even better legal twist: if the #Republican's #WarOnWomen
were a real war...

https://t.co/OelUVQ6Bva https://t.co/DyMQ5Jplpt",neferimhotep,756556016649723904,en,0.47048083,0.45068684,0.07883234
2022-09-30 20:20:06+00:00,1575943591322537984,#UN sounds alarm over leukaemia in #Iraq linked to oil fields https://t.co/rnHjszEjAx,hdl117,1493316232464023552,en,0.7021683,0.288793,0.009038756
2022-09-30 20:17:55+00:00,1575943043899084800,"#China, #India, #Brazil, #Gabon abstained during the voting in the #UN Security Council on the #American resolution condemning referendums in the #Donetsk and #Lugansk People's Republics, #Zaporozhye and #Kherson regions. https://t.co/RxSKVO1Tnc",Cicke69,3979810455,en,0.21589106,0.75194275,0.032166187
2022-09-30 20:17:30+00:00,1575942937703518210,"#UkraineRussiaWar #Ukraine #Russia #Nordstream #UkraineAnnexation

🇺🇳 #UN Security Council vote results condemning Russia's proclaimed annexation of parts of Ukraine:
- 10 nations in favour
- China, Gabon, India, Brazil abstained
-Russia against
The resolution was rejected https://t.co/5WJUM95PHm",EUFreeCitizen,961431948978683904,en,0.49775246,0.48123848,0.021009088
2022-09-30 20:17:07+00:00,1575942841481691157,"What the fuck is wrong with you, China, Gabon, Brasil &amp; India? #UN",arndissler,88168192,en,0.959676,0.038076106,0.002247938
2022-09-30 20:16:15+00:00,1575942622660657173,UN and its security council has become meaningless and self- defeating. What is point when the aggressor can veto anything against it? #russia #ukraine #UN,SatyaWachan5,1303754291950292996,en,0.9011931,0.09427214,0.0045347796
2022-09-30 20:16:12+00:00,1575942609142394880,@SamRamani2 Russia should be expelled from #UN and replaced with #Ukraine as soon as possible,Hansen1Racing,1574696428806488064,en,0.73941725,0.25194815,0.00863464
2022-09-30 20:15:20+00:00,1575942390971437058,@AFP Business as usual... #UN,THGFinance,3358257514,en,0.42781252,0.5392514,0.032936122
2022-09-30 20:14:28+00:00,1575942172951470080,"@mulugetazewdie4 Sad - UNSC informal meeting on #Tigray ended without agreement. because thr A3 (Gabon, Ghana, Kenya) blocked the issue from being handled by the #UN - shame on them! @GhanaPresidency @OnuGabon @StateHouseKenya @NGRPresident @AlAhramWeekly",JborgGa,1043818897852559361,en,0.9072044,0.08720196,0.0055936244
2022-09-30 20:14:26+00:00,1575942165460529153,"United Nations the most useless thing in the world. You are bastards who cannot punish the aggressor. the aggressor has the right to veto. wtf? I hate you 

#UN #Ukraine #RussianLiars",DeadInsider_666,490537504,en,0.9777255,0.019926773,0.0023477855
2022-09-30 20:14:02+00:00,1575942063966691328,"Again, time to get out of Russia. Cold War 2.0 it is. Not our choice. Choice of #Russia and #Putin. Diplomacy and reason have failed. Ideology and religions have won. We're regressing as a civilization. Sixth mass extinction, climate change and education will have to wait. #UN https://t.co/ts2fkJ5FSC",HumanityStrong,819467034,en,0.86464983,0.12633406,0.009016138
2022-09-30 20:13:23+00:00,1575941901110235136,"Down Down #weyane! Down Down #TPLF! 
This was spectacular momentum, if the #tigreans &amp; #Tigray wanted proper representation in Ethiopian gov’t seat, then selecting new administration was long overdue &amp; fundamental. #UN #EU #US #WFP #ICC #HRW #Ethiopia #HOA #DisarmTPLF #SayNoMore https://t.co/fdf53KI3Bw",1OEdWKmRDhydi3d,1365320954826604548,en,0.24279606,0.550853,0.20635094
2022-09-30 20:13:00+00:00,1575941804096045057,"Not for the first time, it is apparant that #Russia should be suspended, if not expelled, from the #UN security council. A job for the lawyers to find something in the fine-print. 
@ZelenskyyUa @trussliz @vonderleyen @POTUS #NATO @UN https://t.co/5stGBtjSwW",gorgeous_boris,3190080568,en,0.44071612,0.5307727,0.028511183
2022-09-30 20:11:19+00:00,1575941381411188736,Ts going down #Un #Russia #Putin https://t.co/LPJX2oWZiW,mtshaligugu,570092603,en,0.58385384,0.39636207,0.01978406
2022-09-30 20:10:47+00:00,1575941248715657216,"@AFP Surely it’s an immediate expulsion from the Security Council for the country that invades a Sovereign State, murders and tortures its citizens….Why can’t the UN chuck them out….or at least permanently Block them from voting.

#russiaisateroriststate #RussiaInvadedUkraine #UN",ThePastIsTense,1497495957751095298,en,0.90564704,0.08986978,0.004483175
2022-09-30 20:10:15+00:00,1575941112551776256,"Terriorist #Tplf is shielding under #UN roof apart from humans, Tigrians 
@SecBlinken @antonioguterres  stop #TPLF #Disarmtplf https://t.co/pLxzGWxvNu",Andy64469540,1341955218804772866,en,0.6632218,0.31869897,0.018079199
2022-09-30 20:10:07+00:00,1575941080695992321,"⬇️
""#Russia vetoed and #China, #India &amp; #Brazil ABSTAINED FROM VOTING on the UN Security Council resolution condemning Russian #annexation"" 😑

🅱razil
🆁ussia
🅸ndia
🅲hina

👉 HISTORY: #UN #NATO #WTO #BIS https://t.co/3EfohCsU2U https://t.co/gi1kk4UaJb",Its_Alive_,1545003722375413762,en,0.45686093,0.51574457,0.027394546
2022-09-30 20:09:56+00:00,1575941033426157569,🇷🇺 doesn’t deserve a place in the UN Security Council - like my ancestral homeland Germany didn’t deserve a place amongst the League of Nations in 1933. If bullies won’t walk willingly.. they must be thrown out. It‘s 2022. We have standards to live up to! #UN #UNSecurityCouncil,seiersvokter,1497560162722271240,en,0.8725281,0.116301045,0.011170813
2022-09-30 20:09:49+00:00,1575941005408600065,Can't the UN General Assembly expel Russia from the Security Council?  That mess with the veto must be ended immediately. #UN #veto #StopPutinNOW #WeStandWithUkraine #UnitedNations,SamiTomperi,746814698,en,0.72204876,0.26184818,0.016103059
2022-09-30 20:09:25+00:00,1575940902454890496,@RobbieGramer The #UN is impotent,BRassega,250112021,en,0.8257168,0.16471909,0.009564151
2022-09-30 20:09:15+00:00,1575940861564968960,"Today in the vote in the #Un Security council divided (as the world), 10 nations, including the United States and Britain, voted in favor, while China, Gabon, India and Brazil abstained from voting.#ukrainewar
https://t.co/dxUCdiI3DS",CrespiEnrico,868618057,en,0.10002467,0.81990683,0.08006847
2022-09-30 20:08:59+00:00,1575940792866463744,"TPLF rebels r desperately trying to drag #Eritrea into z current conflict so that they get rescued by #UN intervention! There could be few advising commanders BUT NO #Eritrean troops in #Tigray! So,  #DisarmTPLF for z SAKE of STARVING TIGRIAN PEOPLE as @CohenOnAfrica proposed!",affairs_horn,1537847358142271488,en,0.7228585,0.2561766,0.02096489
2022-09-30 20:07:40+00:00,1575940464221761537,@DmytroKuleba And it is also time to KICK OUT Russia from the #UN #SecurityCouncil.,peterbaas578,1503028005979009026,en,0.49845642,0.47546527,0.026078299
2022-09-30 20:07:13+00:00,1575940348165095443,"Happy to reconnect with #Qatar PR @AmbAlyaAlThani . Looking forward to visit Doha and strengthen the partnership between @IDLO and Qatar, including the #UN Conference on the #LDCs . https://t.co/nsNy7YMrZK",JanMBeagle,2653227222,en,0.00064883125,0.01829176,0.9810594
2022-09-30 20:06:20+00:00,1575940126449860608,"@ChuckPfarrer @ZelenskyyUa  
Time to kick out Russia from the #UN #SecurityCouncil",peterbaas578,1503028005979009026,en,0.31882676,0.64484245,0.036330774
2022-09-30 20:05:32+00:00,1575939923995074561,"Retrogressive٫ destruction, producing narcotics embezzlements, nepotism and several ruined activities. Linked to this, Hazara community did not really understand what exactly #UN is doing? What is the UN mandate the fact that their title is Working for peaceful United Nations.",AzimiRezapoor,1168071362663108609,en,0.79532814,0.19587748,0.008794474
2022-09-30 20:05:30+00:00,1575939918940905472,"#WEF = #NWO = #NATO = #UN = #WHO = #Biden Puppet Masters vs Russia 

Wake up folks - BILLIONS of OUR money laundered thru/to #Ukraine 

OUR weapons given to Ukraine - https://t.co/46htFKUngz",Sasha_Dominique,144192028,en,0.622357,0.3562195,0.02142345
2022-09-30 20:05:29+00:00,1575939915124445184,"Shame on #UN. Today more than 100 #Hazara students once again been killed in Kabul when they attend for experiment konkor test. #Hazara community is exposed to #Genocide, but UN suffice their tweets to ridiculous condemnation. UN has to understand that #Hazara community are",AzimiRezapoor,1168071362663108609,en,0.9305125,0.06604323,0.0034443606
2022-09-30 20:05:05+00:00,1575939814507020296,"#China, #India and #Brazil abstained in voting in the #UN Security Council on the American resolution condemning referendums in the Donetsk and Luhansk People's Republics, Zaporozhye and Kherson regions.🤝🇷🇺🇷🇺🇷🇺 https://t.co/BPHq0J7Jv2",ptaha51,408541695,en,0.2761784,0.68931866,0.03450292
2022-09-30 20:03:57+00:00,1575939526169866240,"@amywilentz @UN 1/Is it coincidence? Considering all the news coming fr #Haiti still under 30yrs #UN mandate... What was its the purpose? Show the 🌎 its the balance sheet so everybody can see we're a 230yrs old accident. Or, recognize you hypocrites waging age old war vs a humble nation 🇭🇹",foireetfestival,2204777123,en,0.7403949,0.24355552,0.01604967
2022-09-30 20:03:25+00:00,1575939391897292800,".

  🇷🇺

#Russia vetoed in the #UN Security Council a draft resolution by the #United_States and Albania that does not recognize referendums in #DPR, #LPR, #Zaporozhye and #Kherson regions. 

⚡️ #China,🇨🇳 #Brazil, 🇧🇷#India 🇮🇳and #Gabon 🇬🇦  abstained. ⚡️
.
. https://t.co/SZfoo1nmtf",MilkyWa34808762,1411395765600018434,en,0.49761927,0.4777843,0.024596386
2022-09-30 20:03:17+00:00,1575939360108974080,"#Russia vetoes #UN Security Council resolution on annexations, #China abstains. https://t.co/t6fPKOI9LV",Somaliainvestor,2993646704,en,0.39273602,0.58888614,0.018377844
2022-09-30 20:02:44+00:00,1575939221470253056,The so-called flag-bearer of peace #UN must play its part in stoping #Shiagenocide in taliban-led Afghanistan        #KABULBLAST https://t.co/x222LmadPa,me_sum_,1572431003557236737,en,0.415488,0.54529244,0.039219525
2022-09-30 20:02:31+00:00,1575939166533128193,@Africa4Pal ##ApartheidSouthAfrica against whites. They are murdering whits farmers. Clean your own garden #USA #UN #Israel,JoseBlom5,1175055547550380032,en,0.9440118,0.052504987,0.0034831753
2022-09-30 20:01:44+00:00,1575938967564083200,"-WHO is John Galt?
-Has Atlas shrugged?
-Who will defend the post-WWII International Order? #US #EU #UN #NATO: Impotent.
#EU #EMedPipeline/New Market would've been running by 2023 were it not for a $ grab.  @OlafScholz spends 100s of billions rather than #EU SPEND 6B &amp; BUILD IT!",dinohealth,45971965,en,0.50639033,0.43452328,0.05908645
2022-09-30 20:01:10+00:00,1575938827855622144,"Suddenly, the #UN Security Council is livestreamed on @YouTube https://t.co/A1hV46wonV Zelensky satanism #Ukraine",tzenegg,612047587,en,0.11618049,0.7630531,0.12076634
2022-09-30 20:00:49+00:00,1575938737774923776,"Clearly reserving the right to illegally attack #Taiwan, #China’s self-serving abstention at the #UN Security Council (#UNSC) imperils #GlobalSecurity by increasing the risks of future acts of aggression by #Iran, #Turkey, #Azerbaijan, #Belarus, #NKorea, and #India/#Pakistan. https://t.co/6b2cVLGaRR",KiraOlbert,735645005079928832,en,0.8208403,0.17261459,0.00654507
2022-09-30 20:00:15+00:00,1575938594543370243,"You may only succeed if you desire succeeding; you may only fail if you do not mind failing.
Philippos 
#KASAF #UN #SDGS #humanrights #endhunger #education https://t.co/RIPhQn8Nxi",kasaffoundation,1316597334092836864,en,0.1457715,0.54614395,0.30808452
2022-09-30 19:59:33+00:00,1575938421251485696,"Today is International Day of Older Persons! a special day for senior citizens, Let's make time, let them know we value them, listen to their wisdom, experience and storytelling 🙏👵
@age_international @unitednations  
#InternationalDayofOlderPersons #UNIDOP2022 #UN #seniorcare https://t.co/kQk338ynU4",D_M_E_C,906793374283206656,en,0.0020258275,0.12146472,0.8765094
2022-09-30 19:57:51+00:00,1575937992673218560,"BREAKING 🇺🇳 : Russia Vetoes UNSC Draft Resolution Rejecting Referendum Results in Former Ukraine Regions 

""The draft resolution has not been adopted owing to the negative vote of a permanent member of the Council,"" French Amb to the #UN De Riviere said at a #UNSC meeting https://t.co/OZNZuEvGIb",realzaidzayn,1497630205623472135,en,0.6534866,0.3352605,0.01125289
2022-09-30 19:57:04+00:00,1575937795797168128,"We know who runs the #UN...
#PrayForPeace 🙏 #Ukraine #Russia https://t.co/70dTn5uokm",caa1000,32148675,en,0.15899901,0.71000594,0.13099505
2022-09-30 19:56:42+00:00,1575937703660892161,"@lesiavasylenko @UN It's so hilarious reading the nonsense of the uneducated, butt-hurt #Nazi #Ukranian propagandist. It wants to kick out one of the founders of the #UN 🤣",KOZelenskyA,1572148034921709569,en,0.8853011,0.10131917,0.013379635
2022-09-30 19:56:37+00:00,1575937682664214530,"#UN(30th Sept 2022, 3.00 pm New York Time):

Event entitled “Education for Human Flourishing” to commemorate the International Day of Non-Violence 

Live: https://t.co/dLWLUizil6

@UNMediaLiaison @UN #UNGA #UNGA77",OBSERVERTIMES2,1233393321503944710,en,0.032106824,0.84172535,0.12616777
2022-09-30 19:55:43+00:00,1575937455177465874,"Excited to share the latest addition to my #etsy shop: Tuscany Painting Landscape Original Oil Art Italy Painting, Rural landscape Farm house decor Personalised Gift Ukrainian Artists https://t.co/5uyQu6wdTR #bedroom #impressionist #plantstrees #contemporary #green #un https://t.co/kt9aE12JhQ",laracolormagic,906573467428032512,en,0.00094349514,0.03484631,0.96421015
2022-09-30 19:54:39+00:00,1575937187258171392,@UKUN_NewYork @UN it’s time that the VETO is removed from ALL countries at the UNSC! It’s a waste of time and stalls all decisions and makes the UNSC limp and powerless! #UNSC #UNSCnomoreVETO #un #RussiaInvadedUkraine,BillytheBlade,22151549,en,0.9063661,0.08676344,0.006870412
2022-09-30 19:52:56+00:00,1575936753755906048,Youth Delegate of 🇬🇪 to #UN delivered the statement at #UNGA77 3C underlining #youth engagement in the peace building and reconciliation processes.  #SDGs facilitate opportunities to unify #youth on both sides of the dividing line. https://t.co/JaYRGLIzpZ,GeorgiaUN,473275711,en,0.01124142,0.49898046,0.4897782
2022-09-30 19:52:20+00:00,1575936603234893824,"#UN this is terrorist Russia is a terrorist,  how many incident people will be killed before  you do the right thing https://t.co/aI4RlvoXrL",pebbleas,532621162,en,0.9339132,0.062769614,0.0033172371
2022-09-30 19:51:52+00:00,1575936485077176320,"If global leaders continue to fail to #StopBombingTigray,then they are complicit.#Abiy has not once been gaming about peace talks It's time to call him out &amp; save the people of Tigray.@SecBlinken @USAmbUN @USUN @EU_Commission #UN @POTUS @StateDept #UNGA      #StopWarOnTigray💔 https://t.co/o8oX7mRvKz",ABRIHIMOY,1483935771438755844,en,0.6997007,0.28030303,0.019996213
2022-09-30 19:50:35+00:00,1575936163780919296,"BREAKING 🇺🇳 : #Russia vetoes #UN resolution, condemning its ""illegal"" referendums in #Ukraine and saying they have no validity https://t.co/ncPZ73XHQV",realzaidzayn,1497630205623472135,en,0.7734237,0.22066088,0.0059154043
2022-09-30 19:49:14+00:00,1575935823052435456,Youth Delegate of 🇬🇪 to #UN delivered the statement at #UNGA77 3C underlining #youth engagement in the peace building and reconciliation processes.  #SDGs facilitate opportunities to unify #youth on both sides of the dividing line https://t.co/efEaZlTz15,ekalord,2611430894,en,0.010115701,0.47838768,0.51149654
2022-09-30 19:48:21+00:00,1575935602263924736,Expell #russia from the Security Council of the #UN . Makes a mockery of the UN.,ArneRams,430511834,en,0.89242077,0.10081724,0.006762004
2022-09-30 19:48:07+00:00,1575935541828206592,"#Neto
#UN
#CNN
 #IC  do not have something to say about these people of #Amhara ,genocide but about the criminal TPLF!! https://t.co/gOBc8vH215",Solomon56773053,1565930053547982848,en,0.87025076,0.12341207,0.0063371584
2022-09-30 19:47:22+00:00,1575935351901761536,"@RussianEmbassy @mfa_russia @RussiaUN @BBCNews @SkyNews @LBCNews @GBNEWS @guardian @Telegraph @FinancialTimes @standardnews ""are based on the fundamental principle of self-determination contained in the #UN Charter and the Helsinki Final Act. 1/5""

A ruZZian disgusting lie.",ALuukkainen,871954115605213184,en,0.7914471,0.19450109,0.014051791
2022-09-30 19:45:24+00:00,1575934859742130177,"#UN #UNITEDNATIONS #LIVE
#Livestream Peace and security of #Ukraine  English
https://t.co/64vWAWVqcC",789Bigsky,1445514941427896326,en,0.061784767,0.7967073,0.14150794
2022-09-30 19:43:48+00:00,1575934455428038656,@Torsi_3 @Cellodidas89 #UN is dead,sssavesss,2621992415,en,0.8059955,0.18257499,0.011429415
2022-09-30 19:43:23+00:00,1575934351312703488,"This happened on your watch

You failed to recognize the predicate conditions

1 Europe #energy dependence on #Russia
2 Russia inevitable leveraging that dependence
3 A weak POTUS

That you didn't see this is pure negligence ... or willful blindness

#UN #FAIL #nuclearwar https://t.co/BdeMUbzwot",AGORACOM,14877483,en,0.8122965,0.17531541,0.012388098
2022-09-30 19:43:11+00:00,1575934303191851008,"What's that terrorist state doing in the #UN Security Council, with a veto-right as well? 
#RussiaIsATerroristState https://t.co/laRcxVxs1U",CdeBur_Europe,1224271028693741570,en,0.7630211,0.22937189,0.007607036
2022-09-30 19:43:06+00:00,1575934281301491720,"@antonioguterres This happened on your watch

You failed to recognize the predicate conditions

1 Europe #energy dependence on #Russia
2 Russia inevitable leveraging that dependence
3 A weak POTUS

That you didn't see this is pure negligence ... or willful blindness

#UN #FAIL #nuclearwar",AGORACOM,14877483,en,0.8062621,0.18041435,0.013323608
2022-09-30 19:42:17+00:00,1575934076552216576,"#Russia 🇷🇺 vetoed and #China 🇨🇳, #India 🇮🇳, and #Brazil 🇧🇷 abstained from voting on the #UN Security Council resolution condemning Russian annexation.",aslamkhanbombay,129555767,en,0.45272538,0.53023726,0.017037345
2022-09-30 19:41:42+00:00,1575933926610124800,"⭕️ The #UN Security Council voted on a draft resolution that condemned the Russian annexation of four occupied regions in #Ukraine 

In favour: 10

Abstentions:  4 ( #China, #Brazil, #India, Gabon)

Against:  #Russia (VETO)

The resolution was not adopted
https://t.co/a4mG49PWQ2",HasanSari7,323870386,en,0.55706805,0.42041647,0.022515543
2022-09-30 19:39:43+00:00,1575933427085627392,He is to ideology ethnofascist @DrTedros director @WHO does not mention #TplfT destruction of 200000 health infrastructure in Afar and Amhara region. Ha wes who was placed in #UN by Tplf to propagate their Terrorist goal with their enablers who allow him to act unethical today. https://t.co/Lw7mZhGbyM,berhanetesfaz1,1367960202302066688,en,0.86513495,0.12944736,0.005417729
2022-09-30 19:39:23+00:00,1575933344558219270,#UN Security council vote blocked by Chinas NO vote and 4 abstentions .,BuckNakedJebus,1575309145699483653,en,0.49559644,0.4913387,0.013064906
2022-09-30 19:37:49+00:00,1575932949626748930,"#UPDATE Norway's ambassador to the UN calls for a ""special report"" on the veto right after #Russia used it to block a vote condemning the referendums in Ukraine.
#Ukraine #Putin #NATO #UN https://t.co/uXm3w6IR09",the_apprised,1435601915124097026,en,0.40811554,0.57388383,0.018000644
2022-09-30 19:37:07+00:00,1575932774967521281,"Cheeky algerian mission to Geneva dares to lie to its followers. For #UN, #westernsahara is a Non-Autonomous Territory among 17 NATs. #Palestine isn’t a NAT &amp; has never been so. #FactsFirst 

#SaharaOccidental #MoroccanSahara 

#HRC #HRC51 #HumanRights 
#UNGA #UNGA77 #ONU https://t.co/Y8duI1HiEu",BreikaBeiba,902832019947884544,en,0.5725395,0.39563814,0.03182237
2022-09-30 19:36:28+00:00,1575932609359581185,"#UkraineRussiaWar #Ukraine #Russia #Nordstream #RussianAnnexation

🇺🇳 #UN Security Council LIVE
https://t.co/nVfbT6GStz",EUFreeCitizen,961431948978683904,en,0.37192327,0.60222095,0.025855742
2022-09-30 19:32:35+00:00,1575931632644595712,"#BREAKING Russia vetoes UN resolution condemning the referendums in Ukraine and saying they have ""no validity.""
- The Security Council fails to pass a resolution condemning Russia's annexation of Ukrainian territory.
#UN #Ukraine #Russia #Putin https://t.co/tjUTM2a1Ej",the_apprised,1435601915124097026,en,0.80219966,0.19187868,0.0059216865
2022-09-30 19:32:09+00:00,1575931526088228864,@RussiaUN @mfa_russia @PMSimferopol @MID_RnD @RusMission_EU @mission_rf @mission_russian @RusEmbassyMinsk @UNCANews @UN_News_Centre @Interaffairs Whatever. Soon you’re out of the #UN #RussiaIsANaziState,webocrazia,621940863,en,0.5235785,0.43955246,0.03686905
2022-09-30 19:30:34+00:00,1575931127973351424,Ban phones in UN meetings. They have a screen already. It annoys me that they can just thoughtlessly gaze at their phones as they are diplomatically addressed. #UN #securitycouncil,jwigenstad,1122133092100136960,en,0.9261101,0.068729974,0.0051599145
2022-09-30 19:30:09+00:00,1575931020364349450,"“There is no justice without reparations,” stated Polish President Andrzej Duda at the #UN General Assembly who heavily criticized Russia in his speech and called for war reparations to #Ukraine. 
Read full text
https://t.co/8Wlz5VV3Cb",mypoliticstoday,292205416,en,0.5246538,0.45149082,0.023855394
2022-09-30 19:29:02+00:00,1575930741187231744,"Russia in #UN Sec Council:

Do you think Russia will vote yes on a resolution condemning Ru? #AnnexationofUkraine 

Vote on draft rez condemning Ru's annexation of 4 regions of #Ukraine:
Yes 10
No 1
Abstain 4 (China/Gabon/India/Brazil)
[#UNGA draft rez expected next week] https://t.co/kWU8ftdCTl",pass_blue,453639812,en,0.17523198,0.7899141,0.034853905
2022-09-30 19:29:00+00:00,1575930730776907777,@jmhansler It’s time for the #UN to throw #Russia out.,BluedogChiLANYD,1057302934541737985,en,0.52372533,0.44195768,0.034317013
2022-09-30 19:27:59+00:00,1575930477373857794,@The_IntelHub I know its intended to make a statement but at this having #Russia involved at all just makes the whole #UN look like a farce. It's like inviting #Hitler to participate in #NATO.,AdrianIdeaGuy,1474866329349881856,en,0.76416683,0.220077,0.015756149
2022-09-30 19:26:01+00:00,1575929981288448011,"Broadcom Foundation supports improving digital literacy among youth through the Broadcom Coding with Commitment program.

#ICODE #STEAM #codingwithcommitment #STEM #Innovation #StemEducation #STEAMCareers #problemsolvers #scientists #engineers #SDGoals #SDGMediaSummit #UN #ONU https://t.co/KSvoUOILJO",BroadcomSTEM,1566329018,en,0.0021562383,0.1659723,0.8318714
2022-09-30 19:24:39+00:00,1575929635459792896,"Shameful but expected. 🇷🇺 vetoed the 🇺🇸-🇦🇱resolution to condemn the annexation of 🇺🇦’s territory. Now it’s up to 🇺🇳General Assembly, each&amp;every member state, to demonstrate that we are ready to defend #UN #Charter. Time to stand up for sovereignty and territorial integrity. https://t.co/qhblxiMOPO",JakubKulhanek,60268428,en,0.5670022,0.38677415,0.046223667
2022-09-30 19:23:25+00:00,1575929324691083264,"We are waiting for NATO to accept Ukraine.  This can directly destroy the industrial chain of the entire European country at one time!  because.  .  .  Temporarily inconvenient to reveal the insider!
#Russia #Ukraine #NEWS #World #新闻 #UN #Asia #Europe #Africa #EU #NATO #ASEAN https://t.co/tzTFu4A1IN",China_News12,1458408857315721219,en,0.8795887,0.11460562,0.00580559
2022-09-30 19:22:02+00:00,1575928980540006400,The resolution was vetoed by Russia  #un @pass_blue,shit_queen,121238688,en,0.6184546,0.36847514,0.013070318
2022-09-30 19:20:50+00:00,1575928677442801664,"Big mouth with an empty stomach.

#bully_proof_vast.
#resilience.
#lead_with_clarity.
#lead_without_a_position.
#GELI.
#UN.
#BRICKS.
#NDB.
#AU.",masilunkadimeng,965108529735532545,en,0.62079674,0.3346212,0.04458208
2022-09-30 19:19:54+00:00,1575928439705505794,"The American delegate to #UN: We send a message to #Kremlin that the world is still defending the sovereignty of other countries and we will defend them 
😐",MarioLeb79,1181976745026752512,en,0.17459296,0.69168913,0.13371788
2022-09-30 19:19:18+00:00,1575928289642033152,"“If #Russia blocks the Security Council from carrying out its responsibilities, we’ll ask the #UNGeneralAssembly, to make clear  it’s unacceptable to redraw borders by force,” Blinken said. It’s clear the UN will do nothing!! It’s time for permanent members to leave the #UN!!",NickWallington2,1496776763527118848,en,0.8131324,0.17584774,0.011019789
2022-09-30 19:18:53+00:00,1575928187636404231,Biafrans in every darkest night there is a brighter day. Whether Nigeria and Britain like it or not Biafra will come.#UN,jonathanuchenn3,4196947697,en,0.024625652,0.40656146,0.5688129
2022-09-30 19:14:00+00:00,1575926955861364736,"The UN said that they do not consider it possible to recognize the results of the so-called ""referendums"" held in the territories of Ukraine occupied by Russia.

#Ukraine️ #russiaisateroriststate #UN #RussianWarCrimes #StopRussianAggression #RussiaIsANaziState https://t.co/Lup5A4P5zN",kiosse1809,1502633747082092545,en,0.75656724,0.2355568,0.007876006
2022-09-30 19:11:59+00:00,1575926451332943873,"U.S. representative concludes its speech at the UN Security Council by calling on all members to vote 'yes' on its resolution condemning Russia. 

#Russia #UN",cgtnamerica,620136960,en,0.12049963,0.80616105,0.07333927
2022-09-30 19:09:31+00:00,1575925827249766409,"Today a #UN science review committee recommended global elimination of 2 #plastic chemicals, UV-328 and Dechlorane Plus. Read IPEN's statement on the decision https://t.co/DnlmA6ghtC #plasticpollution https://t.co/JZ7tn7wczm",ToxicsFree,829135068,en,0.22139834,0.69910306,0.0794986
2022-09-30 19:08:11+00:00,1575925494175780865,"The killing of Hazara Children in Kaaj Leaning institution in West of Kabul is an attack on humanity, democracy and freedom. #StopHazaraGenocide #UN #US #EU
 #stopHazaragennocide https://t.co/43xa0BPxby",i_zadeh,517137480,en,0.92307556,0.074025966,0.0028984528
2022-09-30 19:04:58+00:00,1575924683370790916,"Discussion and voting on the resolution condemning the integration of four Ukrainian regions into the Russian Federation has begun. 

#UN #Russia #Ukraine",cgtnamerica,620136960,en,0.37359926,0.60734785,0.01905285
2022-09-30 19:03:44+00:00,1575924375211089922,"France has begun by asking #Ukraine to join the Security Council meeting.

#UN #France #Russia",cgtnamerica,620136960,en,0.060588997,0.88449824,0.05491274
2022-09-30 19:02:06+00:00,1575923962248249344,"#UN Security Council(30th Sept 2022,3.00pm NY Time)

1) Maintenance of peace and security of Ukraine -Security Council,9143rd meeting. 2) Threats to international peace and security -Security Council,9144th meeting

Live: https://t.co/xTdxi2FokK

@UNMediaLiaison @UN #UNGA #UNGA77",OBSERVERTIMES2,1233393321503944710,en,0.29574022,0.67590374,0.028356114
2022-09-30 19:01:35+00:00,1575923831109488640,"#UN Security Council(30th Sept 2022,3.00pm NY Time)

1) Maintenance of peace and security of Ukraine -Security Council,9143rd meeting. 2) Threats to international peace and security -Security Council,9144th meeting

Live: https://t.co/xTdxi2oliK

@UNMediaLiaison @UN #UNGA #UNGA77",OBSERVERTIMES2,1233393321503944710,en,0.29574022,0.67590374,0.028356114
2022-09-30 19:00:16+00:00,1575923500707028992,#Blinken: #US will take action in #UN Security Council to hold #Russia accountable for referendums https://t.co/yStjklk7tb,NEWSam_English,254541171,en,0.099805176,0.85485494,0.04533993
2022-09-30 18:59:52+00:00,1575923402195759104,"Dear Decision makers, #un #unama #us #eu #Afghanistan https://t.co/ugS3F9Nuru",EnayatMudaris,461810365,en,0.22769642,0.7386412,0.033662334
2022-09-30 18:58:49+00:00,1575923137870381056,"well #Tplf is a terrorist group supported by world's biggest terrorist country #USA and legally established #US  owned international terrorist organization called #UN !!
🇪🇹will privail https://t.co/wXuN1ClmPQ",hassenmustefa8,1571115731026165760,en,0.87807655,0.11619887,0.005724536
2022-09-30 18:55:58+00:00,1575922418346086401,"@NATO @SpencerGuard @jensstoltenberg It's only been 8 years since Ukraine's been waiting for #NATO and the #UN to take action. 
#Ukraine
#UNSC
#UNSCActNow https://t.co/8ZVwup4VkM",CWynnykWilson,1093610112,en,0.37112382,0.57696027,0.05191593
2022-09-30 18:53:32+00:00,1575921807059996673,"Watch UK Column News - 30th September 2022 - Jacinda Ardern's Creepy UN Speech:
https://t.co/e1zMosKkkV
Come and join the discussions: https://t.co/1NPMaYtmlg
Browse UK Column articles and more: https://t.co/uTqukOxWLw

#UKColumn #News #UN",ExtractsUK,1575059389932879872,en,0.28006533,0.6466758,0.073258825
